Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.7962217,-8.4722772,10.3,0.97,2.74,15.5,1.34,1.9,36,2.64,0.117,0.255,0.26,29.8,0.374,0.72,0.096,C2
53.2686047,-9.3674713,23.7,0.69,4.04,12.6,1.33,2.8,25.6,1.78,0.167,0.225,0.39,29,0.605,0.85,0.131,C2
53.3270555,-9.4312379,11.9,1.96,3.68,30.7,1.73,7,45.1,7.23,0.2,0.2,0.77,34.1,0.604,1.05,0.531,C2
53.3241523,-9.2735097,11.7,2.3,3.78,9.6,1.46,7.2,19.5,1.8,0.0989,0.3,0.58,19.8,0.246,0.58,0.471,C2
53.380595,-9.2781837,19,3.07,4.44,14.1,2.23,6.6,15,1.81,0.1025,0.617,0.7,18.85,0.26,0.53,0.261,C2
53.319495,-9.3289701,6.5,0.57,2.05,11.6,0.77,1.6,41.2,1.26,0.0713,0.137,0.26,13.15,0.286,0.35,0.106,C2
53.3568802,-9.4319215,8,0.71,2.71,8.7,1.03,1.7,22.8,1.77,0.0909,0.194,0.37,18.6,0.316,0.48,0.104,C2
53.3363468,-9.2392696,9.4,0.72,2.81,17.3,0.86,1.6,9.1,1.3,0.0693,0.243,0.31,14.55,0.256,0.35,0.137,C2
53.2874491,-9.367368,5.9,0.53,2.94,15.2,0.75,1.3,10,1.18,0.0534,0.181,0.33,12.4,0.224,0.37,0.065,C2
53.4413175,-9.5249972,20.3,3,3.04,140,2.08,4.5,10,1.97,0.147,0.52,0.5,26.3,0.315,0.61,1.005,C2
53.3149862,-9.4064058,11.6,0.71,2.66,10.8,0.94,2.3,16.7,1.18,0.0849,0.214,0.4,12.15,0.305,0.5,0.206,C2
53.3895282,-9.3641437,10.1,0.82,2.96,11.3,1.29,2.7,22.1,2.17,0.176,0.202,0.52,35.8,0.441,0.73,0.187,C2
53.2692126,-9.4002716,7.5,0.82,2.43,8.4,0.98,2.3,16.5,0.96,0.0521,0.242,0.43,12.1,0.191,0.3,0.263,C2
53.2912898,-9.2778859,7.3,0.67,2.97,10.9,1,2.1,15.1,1.35,0.0783,0.159,0.31,17.95,0.461,0.61,0.086,C2
53.4156892,-9.309196,13.4,1.78,2.76,9.2,1.52,2.3,33.1,2.75,0.148,0.232,0.31,53,0.743,0.9,0.128,C2
53.3043576,-9.2843365,8.5,0.87,3.68,14.3,1.23,2.8,13,2.38,0.1535,0.511,0.62,24.6,0.471,0.87,0.193,C2
53.2538617,-9.3750471,6,0.69,2.78,5.9,0.86,1.6,13.8,1.07,0.0522,0.167,0.39,13.25,0.264,0.37,0.165,C2
53.3087278,-9.4044747,5.9,0.53,2.82,20.5,0.93,2.6,41.2,1.41,0.0666,0.142,0.32,15.05,0.314,0.61,0.081,C2
53.2832311,-9.2211195,7.3,0.69,1.96,3.9,0.85,1.3,9.9,1.56,0.0794,0.141,0.42,16.5,0.313,0.37,0.096,C2
53.3282707,-9.2416773,10,0.83,3.11,5.4,0.99,2.5,13.7,2.03,0.105,0.211,0.38,19.25,0.278,0.42,0.126,C2
53.2845112,-9.1841658,9.6,1.7,2.89,19.6,1.59,2.2,22.8,1.93,0.1195,0.239,0.46,23.5,0.56,0.66,0.126,C2
53.3038199,-9.3049017,8.5,0.78,3.18,14.7,1.14,2.3,15.5,2.92,0.158,0.213,0.35,30.2,0.836,0.97,0.124,C2
53.2483652,-9.4313072,12,1.62,2.7,16.5,1.16,4.6,9.1,0.7,0.241,0.292,0.59,17.2,0.132,0.55,1.015,C2
53.2896761,-9.3269197,14.3,2.13,3.16,24,1.18,7.2,12,1.05,0.1355,0.458,0.63,16.2,0.199,0.56,1.545,C2
53.285362,-9.4556652,8.4,0.64,2.89,9.5,0.88,1.7,9.9,1.44,0.0852,0.169,0.51,16.3,0.311,0.44,0.128,C2
53.3073523,-9.1594892,21.2,1.46,3.6,13.2,1.55,3.1,13.9,1.06,0.069,0.345,0.49,13.9,0.264,0.45,0.223,C2
53.3794483,-9.4582408,8.2,0.99,4.23,12.9,1.58,2.6,13.4,2.04,0.118,0.341,0.49,25.8,0.336,0.62,0.148,C2
53.3246995,-9.3076698,7.3,0.8,2.33,5.1,0.98,2,21.9,1.45,0.0723,0.207,0.32,15,0.184,0.41,0.254,C2
53.3047118,-9.4546731,10.8,0.56,6.4,12.1,0.78,1.8,17.9,1.62,0.0694,0.411,0.4,12.25,0.227,0.42,0.083,C2
53.3031971,-9.1809625,29.6,2.34,3.55,67.8,1.7,5.9,9.9,1.83,0.0948,0.524,0.61,17.65,0.218,0.48,0.403,C2
53.427418,-9.5276892,13.8,0.99,3.93,7.7,1.33,3.4,24.2,1.75,0.119,0.37,0.53,20.4,0.291,0.62,0.165,C2
53.2861669,-9.1610749,9.2,1.34,3.31,10,1.1,2.4,7.3,1.14,0.0617,0.523,0.57,27.4,0.191,0.36,0.468,C2
53.2861636,-9.1200649,25.4,2.11,4.33,5.9,1.37,4.8,14.8,0.76,0.112,0.296,0.51,13.6,0.122,0.4,1.51,C2
53.3768909,-9.4016825,10.8,0.84,3.84,11.7,1.19,2.9,29.8,2.03,0.112,0.338,0.51,21.2,0.306,0.6,0.192,C2
53.3366241,-9.3067886,7.1,0.84,1.96,6.8,0.86,1.9,30.2,1.22,0.066,0.145,0.24,16.55,0.224,0.33,0.174,C2
53.3333113,-9.436326,7.7,0.73,2.6,8.8,0.85,2.1,18.4,1.94,0.1075,0.189,0.42,18.35,0.27,0.52,0.166,C2
53.3060734,-9.359802,18.5,0.92,2.44,8.9,0.83,2.3,23.4,1.31,0.0609,0.21,0.64,13.85,0.23,0.46,0.182,C2
53.2371946,-9.44407,12.6,1.93,4.64,8.6,1.06,5.7,6.2,0.66,0.424,0.261,0.82,13.45,0.139,0.61,1.805,C2
53.3093465,-9.3333207,7.6,0.62,2.03,41.6,0.72,1.7,34.2,1.75,0.0853,0.173,0.28,14,0.213,0.36,0.116,C2
53.3377909,-9.2079649,13.6,3.34,3.53,18.1,1.25,8.8,8.3,1.87,0.0932,0.334,0.49,16.45,0.156,0.45,0.55,C2
53.2702869,-9.2722982,9.9,0.79,2.63,7.3,1.13,1.9,5.2,1.26,0.0657,0.338,0.42,12.2,0.163,0.3,0.191,C2
53.3613842,-9.2561285,19.2,1.57,3.6,16.6,1.12,3.5,5.6,2.33,0.0991,0.237,0.57,16.6,0.162,0.4,0.79,C2
53.3372748,-9.1958651,12.3,1.39,4.28,23.2,1.16,4.5,17.4,1.19,0.0902,0.227,0.72,24.6,0.232,0.54,0.475,C2
53.2826077,-9.4195114,6.5,0.88,2.63,12.5,1.12,2.5,29.8,1.59,0.1285,0.185,0.49,17.05,0.236,0.42,0.229,C2
53.2549393,-9.3347749,9.9,1,3.01,7.6,1.22,2.4,11.5,1.4,0.0617,0.339,0.59,12,0.211,0.29,0.248,C2
53.6333979,-8.8963895,26.5,5.77,12.85,129.5,7.75,8.7,55.6,2.29,0.0568,1.6,0.74,20.9,0.243,1.37,2.79,C2
53.2518723,-9.2453224,31.7,7.32,6.27,109.5,2.06,24.1,18.6,1.33,0.327,0.851,0.99,15.9,0.142,0.96,1.135,C2
53.3813794,-9.3600961,7.3,0.86,2.38,10.9,1.02,2.1,14.6,2.63,0.128,0.18,0.46,22.2,0.328,0.56,0.09,C2
53.2226402,-9.0109216,36.3,24.2,7.11,621,18.6,41.9,53.8,15.95,0.216,6.42,3.24,28.7,0.231,0.65,1.645,C2
53.3593123,-9.0683599,59.7,7.66,4.07,442,4.21,11.2,12,2.45,0.0177,1.11,0.17,4.96,0.068,0.18,0.343,C2
54.0148217,-8.2490112,122,23.9,8.66,535,14.25,40.2,47.2,3.76,0.101,7.41,0.5,14.25,0.183,1.11,0.785,C2
53.3237253,-9.1840804,50.8,15.95,29.3,791,7.9,37.5,51.7,5.87,0.1255,4.54,0.74,17.95,0.277,1.16,1.45,C2
53.3061696,-9.08559,25.4,6.6,6.52,125,7.55,8.7,14.3,2,0.0512,1.285,0.31,17.8,0.206,0.25,1.89,C2
53.3089258,-7.0001932,9.8,0.3,0.4,89,0.29,0.4,3.6,0.25,0.0009,0.065,0.04,0.403,0.011,0.15,0.019,C2
53.3404006,-9.0395721,8.8,1.47,3.12,10.8,2.36,4.1,20.3,1.93,0.0796,0.298,0.3,26.7,0.381,0.53,0.72,C2
53.2849475,-9.2462988,7.6,0.89,2.81,16.5,1.16,2.2,11.8,1.72,0.0633,0.196,0.28,16.7,0.29,0.45,0.117,C2
53.2547334,-8.8205672,18.1,12.85,4.97,112,5,7,23.2,1.94,0.0227,0.826,0.2,5.86,0.143,0.21,0.302,C2
53.288574,-9.385144,9.6,0.9,2.95,19.4,1.3,2.7,14.4,1.99,0.099,0.26,0.27,19.8,0.466,0.61,0.118,C2
53.2707405,-8.8853401,20.4,11.35,5.94,174.5,5.91,12.3,18.4,2.03,0.0196,0.684,0.09,5.36,0.1,0.17,0.45,C2
53.2517351,-9.2634924,42.9,3.02,11.65,241,1.91,6.9,25,1.21,0.24,0.846,2.37,23.2,0.22,0.63,1.465,C2
53.35525,-8.9826975,21.3,5.47,7.52,231,6.78,9,16.4,1.96,0.0134,0.887,0.35,6.62,0.162,0.14,2.31,C2
53.3736372,-9.0570139,6.5,1,2.8,7.2,1.04,1.9,26.5,1.11,0.0349,0.2,0.24,20.7,0.411,0.4,0.15,C2
53.5243021,-9.2438891,130.5,4.93,12.9,65,9.09,10.9,11.7,2.37,0.1435,5.1,0.81,36.9,0.321,0.48,9.3,C2
53.5669433,-9.3342544,521,24.7,13.6,1890,37.6,30.9,71.1,9.43,0.1495,12.05,0.51,24.3,0.34,0.69,1.995,C2
53.4587751,-9.331945,89.5,30.1,24.5,708,14.9,46,50.3,6.18,0.25,7.71,1.23,25.5,0.201,1.17,1.49,C2
53.7347111,-8.8011375,10.7,1.03,3.32,21.7,1.46,2.3,28.6,2.01,0.0766,0.276,0.27,23.9,0.481,0.86,0.155,C2
53.6864575,-8.9529137,22.8,6.6,5.4,75.8,4.75,7.5,23.4,0.83,0.0261,0.877,0.3,6.87,0.068,0.25,0.714,C2
53.5592993,-8.8583489,33.5,27.8,37.3,615,34.8,40.6,79.7,11.55,0.096,6.02,2.05,15.8,0.47,1.17,1.84,C2
53.2361834,-8.9346792,24.3,13.05,11.1,162,10.2,16.2,31.3,2.49,0.0515,1.815,0.37,9.84,0.115,0.32,0.713,C2
53.5807988,-8.9178938,76.2,10.55,12.55,249,22.6,9.6,48.8,5.23,0.0435,5.35,2.46,9.26,0.371,0.31,4.31,C2
53.2314114,-6.4923984,34.8,14.5,6.37,108.5,7.17,23.5,28.9,7.91,0.1395,1.46,0.39,29.4,0.305,0.93,0.844,C2
53.5441597,-8.9453558,12,1.68,4.9,63.6,5.92,3.7,23.7,2.66,0.0354,0.795,0.83,8.1,0.213,0.25,2.15,C2
53.6665606,-9.1443323,55,6.08,8.77,65.3,8.12,11.5,18.5,2.78,0.0608,1.07,1.06,26,0.272,0.4,5.13,C2
53.4310131,-9.1244557,50.5,16.75,8.02,542,19.9,23.1,44,4.01,0.0734,5.31,0.55,11.75,0.263,0.38,1.17,C2
53.3553713,-9.0112056,10.4,3.6,6.07,123,5.75,6.8,19,1.38,0.0631,0.442,0.39,16.95,0.272,0.42,3.54,C2
53.3804026,-9.0039842,15.5,6.71,5.61,66.3,5.87,11.1,16.2,1.61,0.0306,1.51,0.55,10.55,0.221,0.32,3.7,C2
53.3542766,-9.0827568,71.6,14.85,6.68,667,9.73,18.4,30.2,4.44,0.07,2.94,0.32,10.8,0.12,0.35,0.579,C2
53.5409002,-8.8287439,18.4,6.7,9.94,91.2,5.7,5.4,34.8,0.59,0.0226,0.365,0.2,5.73,0.111,0.19,0.531,C2
53.9180625,-8.7800926,46,1.57,18,8.5,1.26,4.6,9.5,1.3,0.0431,0.466,0.33,9.28,0.122,0.48,0.225,C2
53.9997807,-8.2706361,161.5,18.9,20.1,316,10.25,25.5,39.3,4.21,0.0928,4.98,0.43,18.1,0.172,0.74,0.874,C2
54.0610845,-8.0825392,10.2,1,4.41,11,1.39,2.5,24.8,2.96,0.1415,0.299,0.39,38.9,0.493,0.87,0.109,C2
53.519803,-9.0729355,12.6,3.43,7.81,50.5,8.9,4.4,17.9,2.34,0.0376,1.645,0.73,11.85,0.246,0.24,2.31,C2
53.1879686,-6.2774219,18.3,3.89,6.38,381,2.63,8.7,22.6,12.35,0.753,0.892,0.66,38.3,0.305,3.74,0.738,C2
53.2376394,-6.7912428,6.5,0.48,1.22,9.4,0.66,0.8,10.1,0.4,0.0115,0.161,0.11,4.81,0.065,0.26,0.037,C2
53.6076861,-8.8312139,12.4,2.85,6.15,49.3,7.7,4.1,23,3.9,0.0599,1.535,0.72,9.34,0.166,0.34,2.2,C2
53.2536789,-6.9454911,28.8,0.25,0.76,75.1,0.3,0.3,3.6,4.25,0.0017,0.145,0.14,0.152,0.007,0.03,0.014,C2
54.0159037,-8.6580184,10.8,0.87,4.2,11.4,1.55,2.5,40.8,2.83,0.128,0.231,0.28,45,0.897,1.1,0.08,C2
53.2151579,-6.3117066,9.6,1.37,5.16,14,1.43,3.5,18.5,1.66,0.401,0.349,0.29,24.1,0.461,1.66,0.668,C2
53.1707683,-6.4239987,39.4,5.42,8.5,1005,4.32,11.9,44.9,11.55,1.13,2.58,0.72,22.7,0.246,3.69,2.58,C2
53.9208311,-8.741545,13.7,0.82,3.12,7.7,0.94,1.6,22.1,1.98,0.103,0.191,0.21,15.4,0.308,0.45,0.076,C2
53.9748269,-8.7072676,18.8,0.77,3.05,6.9,1.03,1.9,15.2,2.1,0.0846,0.249,0.25,25.5,0.38,0.57,0.071,C2
53.9257864,-8.6847014,50.8,0.57,1.82,7.6,0.79,1.5,17.4,1.22,0.0486,0.177,0.22,11.05,0.183,0.31,0.07,C2
53.852572,-8.7393658,20,6.51,11.15,333,6.75,9.9,27,4.71,0.0462,2.46,0.78,9.79,0.149,0.39,0.568,C2
53.866488,-8.6493947,6.3,0.82,3.29,9.1,1.08,2,16.3,1.33,0.0497,0.201,0.23,13.1,0.238,0.46,0.074,C2
53.8514905,-8.7146848,21,5.21,9.72,235,4.1,9.1,19.8,4.22,0.0368,1.625,0.54,6.69,0.14,0.33,0.745,C2
53.977595,-8.6363212,10.1,0.71,2.72,13,1,1.7,12.6,2.18,0.0925,0.196,0.26,19.9,0.3,0.56,0.066,C2
53.9240237,-8.618763,11.5,0.78,3.75,14.4,1.12,1.6,30.6,0.92,0.0346,0.342,0.21,9.65,0.175,0.39,0.059,C2
53.4199139,-9.0486248,9.7,0.85,2.99,12,0.96,1.4,8,2.3,0.0902,0.178,0.46,17.75,0.349,0.56,0.054,C2
53.9736009,-8.645709,9.7,1,3.74,8.2,1.09,2.2,18.4,2.73,0.1255,0.199,0.24,26,0.493,0.78,0.072,C2
53.8631364,-8.6171048,22.5,5.81,12.2,29.7,3.8,7.3,13.1,1.85,0.0382,0.641,0.25,8.15,0.086,0.49,0.629,C2
53.8790262,-8.7416417,11.1,0.83,2.84,13,0.9,1.7,11.7,1.83,0.0796,0.236,0.21,21.7,0.264,0.39,0.082,C2
53.8654065,-8.7516307,10,0.94,2.82,13,1.13,2,35.8,2.37,0.1105,0.224,0.26,22.6,0.384,0.62,0.093,C2
53.7893077,-8.7415157,18.2,5.74,4.16,125.5,3.49,11.8,14.8,3.17,0.0399,1.165,0.46,7.82,0.099,0.29,0.755,C2
53.9231779,-8.5737565,11.7,0.88,2.3,19,0.99,1.4,14.5,1.6,0.0434,0.374,0.33,11.2,0.204,0.39,0.064,C2
53.8478694,-8.6565518,6.8,0.82,2.6,6,0.89,1.5,21.3,1.85,0.07,0.2,0.23,20.8,0.244,0.35,0.073,C2
53.88133,-8.7821156,14.6,0.91,3.17,8.2,1.01,1.7,10.4,1.34,0.0633,0.184,0.31,17.75,0.222,0.38,0.112,C2
53.8857206,-8.6917722,49,6.96,7.63,535,4.34,10.7,19.2,1.82,0.0458,2.31,0.38,9.43,0.116,0.35,1.015,C2
53.98766,-8.6542499,8.7,0.94,2.68,12.8,1.16,2.4,48.1,2.55,0.1085,0.252,0.29,27.5,0.468,0.78,0.12,C2
53.8644797,-8.5893544,9.5,0.95,3.11,7.3,1.19,2.2,23.3,2.25,0.152,0.24,0.23,31.7,0.475,0.56,0.105,C2
53.9701383,-8.6947232,11,0.85,2.83,6.1,1.03,2,35,2.11,0.0968,0.199,0.24,23.5,0.373,0.69,0.084,C2
53.8847188,-8.712529,41.5,5.44,11.75,79.8,3.65,8.2,19.7,3.35,0.0651,1.275,0.35,16.7,0.267,1.05,1.145,C2
53.8139983,-8.7698857,21,6.1,6.71,240,3.96,12.1,15.7,4.61,0.0423,1.445,0.56,11.1,0.128,0.34,0.598,C2
53.8648468,-8.7993495,36.9,5.61,3.27,78.9,4.59,9,14.8,4.02,0.0233,1.425,0.45,6.35,0.102,0.21,0.857,C2
53.9386016,-8.5609187,9.5,1.05,5.36,21.6,1.84,3.3,48.2,2.48,0.113,0.28,0.27,34.1,0.649,1.16,0.07,C2
53.8641008,-8.684515,27.7,6.98,7.16,150.5,9.12,9,19.2,2.4,0.0214,2.64,0.33,6.28,0.12,0.43,1.045,C2
53.9004381,-8.8081674,21.6,0.77,2.5,11,1.18,1.3,9.2,1.51,0.0509,0.417,0.37,11.6,0.154,0.36,0.193,C2
53.8508914,-8.6849073,9.5,0.98,3.43,8.8,1.37,2.2,21.2,3.07,0.1295,0.303,0.3,25.2,0.404,0.71,0.121,C2
53.8606413,-8.7692062,14.7,1.81,10.45,13.2,1.66,2.9,11.9,1.57,0.0461,0.449,0.76,10.5,0.126,0.37,0.404,C2
53.8800661,-8.5379658,34.2,16.4,11.95,455,16.8,24.4,52.8,8.58,0.0877,5.2,1.07,15.55,0.229,0.63,1.36,C2
53.7804703,-8.6206401,9.5,0.84,3.3,19.6,1.06,1.7,17.4,2.18,0.0759,0.208,0.25,27.8,0.333,0.44,0.095,C2
53.9591233,-8.3200516,30.2,12.2,7.2,113.5,8.94,20.5,25.3,4.45,0.061,2.06,0.75,12.3,0.19,0.51,0.829,C2
53.2753825,-8.4877464,17,9.54,6.29,47.4,7.95,10.7,18.4,2.07,0.0447,1.17,0.32,8.84,0.138,0.36,1.04,C2
53.740682,-8.7075,33.5,6.15,5.38,432,3.74,11.5,17.4,4.93,0.0541,1.79,0.84,10.1,0.147,0.38,0.386,C2
53.7015132,-8.6803915,18.8,6.76,5.13,41.9,3.36,9.6,17.1,2.72,0.0386,0.631,0.33,10.4,0.094,0.39,0.771,C2
53.7207328,-8.8048862,22.8,4.14,6.21,56,5.23,6.3,21.1,1.99,0.0449,1.305,0.64,11.4,0.173,0.37,0.769,C2
53.1095888,-6.48197,11.9,2.24,3.38,350,1.22,5.1,11.6,6.08,0.386,0.919,0.5,22.4,0.179,1.67,1.035,C2
53.8499896,-8.5019793,17.1,2.33,5.94,32.7,3.32,3.8,21.4,2.87,0.0529,1.075,0.5,19.15,0.291,0.67,0.756,C2
54.0159707,-8.1375508,62.5,12.75,7.56,261,5.17,24.6,38.9,3.21,0.069,3.17,1.01,11.55,0.118,0.67,0.661,C2
54.0354503,-8.1708708,14.6,0.87,2.94,7.1,1.07,1.8,26.3,2.03,0.0717,0.239,0.27,39.4,0.371,0.52,0.064,C2
53.7451837,-8.6889022,45,9.69,15.1,613,6.77,16.8,34.5,5.28,0.123,3.86,0.77,16.7,0.224,1.17,0.549,C2
53.8265895,-8.7079587,8.6,0.98,2.97,5.6,1.28,2.1,45,2.93,0.1035,0.28,0.28,22.3,0.403,0.61,0.09,C2
53.868009,-8.5359718,44.1,15.1,10.4,285,19.2,23.6,50.1,8.16,0.0901,5.75,0.74,12.1,0.247,0.62,1.13,C2
53.758732,-8.6536756,25.4,4.65,4.81,57.4,4.97,7.8,13.4,2.16,0.0254,1.23,0.52,11.1,0.143,0.23,1.19,C2
53.730052,-8.5198534,10.3,0.79,3.72,15.2,1.25,2,35.7,2.49,0.1145,0.218,0.26,26.4,0.446,0.72,0.088,C2
53.8683483,-8.5620007,6.8,0.66,2.87,6.3,0.84,1.3,21.6,1.66,0.0789,0.147,0.2,40.4,0.334,0.49,0.059,C2
53.7806602,-8.6575204,8.4,0.73,3.47,7.8,1.52,1.7,35.6,2.56,0.1375,0.172,0.27,27.3,0.422,0.66,0.088,C2
53.7048454,-8.7084888,23.7,5.2,4.48,48.3,3.43,6.6,16.6,1.38,0.0401,0.686,0.3,8.84,0.082,0.28,0.825,C2
54.0677509,-8.1405012,21.1,5.74,4.64,11.4,2.6,12.5,15.2,2.97,0.115,0.583,2.03,20.1,0.249,0.8,0.444,C2
54.0317937,-8.2255958,45.2,14.65,7.62,122,6.48,23.7,17.8,2.04,0.085,1.56,0.42,9.11,0.141,0.59,0.372,C2
53.8062112,-8.662595,26.6,6.72,15.5,392,4.69,11.5,23.8,4.3,0.0559,2.22,0.61,14.9,0.153,0.46,0.947,C2
53.6554587,-8.4995008,9.1,0.77,5.04,17.6,1.24,1.9,22.3,2.47,0.14,0.18,0.26,32.7,0.549,0.78,0.088,C2
54.03022,-8.1370025,102.5,12.2,18.35,341,8.46,17.8,31.9,3.33,0.0911,3.73,0.82,12.85,0.149,1.12,0.465,C2
54.0272933,-8.210343,55.5,17.6,8.98,819,7.52,35.3,45,4.82,0.122,4.41,0.9,13,0.161,1.12,0.607,C2
53.7593037,-8.6187059,22.5,3.43,5.23,12.2,2.43,8,10.6,2.31,0.0744,0.572,0.75,18.55,0.296,0.57,0.779,C2
54.0422699,-8.1638617,9.4,0.87,2.17,11.1,1.1,1.7,42.9,1.96,0.0883,0.253,0.26,30.5,0.304,0.43,0.074,C2
53.8678372,-8.4186632,82.4,13.95,8.7,44.8,13.45,19.6,26.4,7.22,0.1245,3.25,0.38,25.8,0.211,0.97,2.13,C2
53.6328608,-8.8023517,27.5,7.13,8.72,145.5,9.16,9.8,41.4,6.14,0.0422,2.4,0.33,11.35,0.152,0.35,0.842,C2
53.8139061,-8.5670568,9.1,0.88,4,13,1.32,2.2,28,2.19,0.111,0.217,0.29,35.7,0.426,0.71,0.088,C2
53.3416928,-8.4439881,5.3,0.78,3.11,7.9,1.3,1.3,25.4,2.3,0.0973,0.303,0.24,39.6,0.425,0.46,0.061,C2
53.2546195,-8.5294471,4.2,0.54,1.88,6.1,0.81,0.9,16.7,0.49,0.0202,0.117,0.17,8.47,0.132,0.16,0.11,C2
53.8331639,-8.652874,7.3,0.66,3.81,7.7,0.94,1.5,30.2,2.26,0.124,0.158,0.23,31,0.542,0.68,0.063,C2
53.7909008,-8.6310663,22,4.18,4.36,22.4,2.15,6.8,9.4,1.73,0.0352,0.502,0.22,23.5,0.228,0.27,0.587,C2
53.2787191,-8.4621045,7.2,0.66,1.93,7.4,1.74,1.1,15.6,1.76,0.0192,0.551,0.27,7.94,0.105,0.15,0.064,C2
53.3478242,-9.0798754,45,10.85,9.52,580,5.49,13.2,32.4,4.88,0.0699,1.785,0.51,16.6,0.18,0.37,0.973,C2
53.6392296,-7.951562,2.8,0.25,0.84,7.2,0.45,0.5,4.9,0.14,0.0009,0.094,0.06,0.372,0.01,0.02,0.029,C2
53.812165,-8.5333164,5.9,0.5,2.81,6.1,0.69,1.1,6.4,1.7,0.0665,0.146,0.19,15.9,0.259,0.4,0.056,C2
53.3056878,-8.5282483,5.6,0.46,1.63,28.8,3.05,1.3,9.6,1.79,0.0086,0.146,0.69,4.16,0.071,0.09,0.425,C2
53.7956959,-8.5910003,9.9,3.3,7.75,47.5,2.03,3.7,27.2,1.03,0.0289,0.439,0.34,8.52,0.144,0.55,1.175,C2
53.7621716,-8.5879975,18.1,0.75,2.85,7.6,0.99,1.7,41.4,1.94,0.0725,0.265,0.3,22.9,0.279,0.53,0.094,C2
53.6499674,-8.6139595,15.4,3.57,16.6,26.9,1.67,3.9,9.7,1.35,0.0339,0.31,0.36,13.85,0.148,0.27,0.772,C2
53.6337043,-8.6210853,16.1,2.39,11.3,63.5,3.65,3.4,34.9,1.86,0.0265,0.925,0.6,9.04,0.14,0.42,0.372,C2
53.1253038,-8.7890312,19.3,9.92,9.59,67.4,15.8,14.6,18.6,4.36,0.0627,2.97,0.29,13.5,0.21,0.33,2.7,C2
53.8262359,-8.4519768,8,0.68,3.28,8.7,1.07,1.6,27.2,2.36,0.1135,0.182,0.22,27.5,0.336,0.54,0.071,C2
53.633151,-8.7746481,19.3,5.05,8.69,55.2,4.08,9.6,16.6,3.18,0.0325,0.991,0.38,7.56,0.128,0.28,0.752,C2
53.7414954,-8.7467212,21.4,6.12,8.72,249,4.52,10.5,17.7,4.71,0.0401,1.92,0.5,11.25,0.139,0.4,0.784,C2
53.2727085,-8.6170122,61.6,33,31.3,1355,47.1,47.6,86.7,17.05,0.1805,10.25,1.82,26.3,0.631,1.01,1.77,C2
53.8092643,-8.4146797,7.7,0.78,3.3,8.1,0.97,1.5,40,2.34,0.0842,0.181,0.19,25.4,0.351,0.43,0.084,C2
53.3072922,-8.6392924,10.5,0.57,2.22,44.9,2.14,1.3,12.5,1.15,0.0222,0.297,0.56,6.47,0.113,0.21,0.142,C2
53.3440292,-8.6515527,9.3,0.88,3.79,8.4,1.36,1.8,11.4,2.8,0.1495,0.227,0.29,38,0.603,0.74,0.093,C2
53.3862572,-8.6198844,15.1,2.51,8.46,59.5,3.95,3.7,34.9,1.42,0.0442,0.761,0.69,12.5,0.2,0.56,0.662,C2
53.6097598,-8.7440636,19.9,7.95,13.4,33,6.46,9.5,24.8,3.45,0.0644,1.16,0.26,22.6,0.15,1.23,1.03,C2
53.7953313,-8.5524966,7.3,1.01,3.01,10,1.43,1.8,32.9,2.16,0.0775,0.201,0.22,25.7,0.26,0.45,0.078,C2
53.6172035,-8.6719032,8.7,0.7,2.8,8.8,1.18,1.4,29.7,1.97,0.0882,0.213,0.19,24.4,0.364,0.32,0.092,C2
53.8324319,-8.5067968,94.2,15.45,21.1,206,13.95,21,57.8,6.91,0.0959,4.66,0.45,15,0.249,1.28,1.59,C2
53.1101603,-8.7019053,50.4,7.4,7.67,72.6,3.58,13.9,10.3,3.97,0.0631,0.843,0.36,6.59,0.144,0.4,0.536,C2
53.6703101,-8.6258445,10.4,0.9,3.6,8.6,1.39,2.1,28.9,2.3,0.0995,0.271,0.27,25.8,0.397,0.57,0.098,C2
53.130249,-8.5579911,45.4,0.95,3.47,20.6,1.62,2.5,35.4,2.65,0.1695,0.613,0.3,38.2,0.468,0.82,0.115,C2
53.1327165,-8.6508029,25.1,1,5.53,14,2.15,2.3,7.1,2.59,0.1455,0.289,0.32,34.6,0.503,0.78,0.104,C2
53.1491105,-8.5785023,116,8.1,6.74,95.7,5.46,13.2,14.9,3.52,0.0676,2.28,0.34,14.9,0.134,0.48,0.495,C2
53.1906254,-7.5153357,35.4,7.52,7.69,40.3,10.3,8.9,30.4,3.96,0.0643,2.23,0.34,15.8,0.32,0.43,0.965,C2
53.1520533,-8.4957501,46,14.25,11.4,801,18.75,15.9,59.7,5.85,0.0996,6.5,0.71,16.7,0.2,0.49,0.802,C2
53.5922963,-8.6170803,7.9,0.73,3.08,4.9,0.98,1.7,26.8,1.89,0.0846,0.199,0.29,22.3,0.307,0.43,0.108,C2
53.3654804,-8.68308,9.6,0.79,3.97,7.3,1.13,2.1,27.5,2.49,0.121,0.182,0.27,34.5,0.566,0.73,0.086,C2
53.4168842,-8.6814967,6.8,0.67,2.71,4.5,0.81,1.5,11.1,1.6,0.0599,0.158,0.22,19.35,0.312,0.37,0.116,C2
53.5996648,-8.6491643,8.7,0.63,2.57,29.6,1.06,1.4,18.8,1.23,0.0691,0.17,0.2,13.8,0.18,0.43,0.094,C2
